id;es_text;mood;tense;verb;pronoun;fr_text;audio_url;conj_fr;conj_es;valid
1343055;Él es rico.;Indicatif;Présent;ser;él;Il est riche.;https://audio.tatoeba.org/sentences/spa/1343055.mp3;il est;es;1
1343307;Lo que es importante no es cuántos libros lees, sino cuáles libros lees.;Indicatif;Présent;ser;él;L'important n'est pas combien de livres, mais quels livres vous lisez.;https://audio.tatoeba.org/sentences/spa/1343307.mp3;il est;es;1
1344768;Creo que es inocente.;Indicatif;Présent;ser;él;Je pense qu'il est innocent.;https://audio.tatoeba.org/sentences/spa/1344768.mp3;il est;es;1
1361237;No creo que sea la adecuada para el trabajo.;Subjonctif;Présent;ser;él;Je ne pense pas qu'elle soit faite pour le poste.;https://audio.tatoeba.org/sentences/spa/1361237.mp3;qu'il soit;sea;1
1366077;¿Cuál es tu película navideña favorita?;Indicatif;Présent;ser;él;Quel est votre film de Noël préféré ?;https://audio.tatoeba.org/sentences/spa/1366077.mp3;il est;es;1
1369855;Creo que es hora de que me pire de aquí.;Indicatif;Présent;ser;él;Je pense qu'il est temps pour moi de partir.;https://audio.tatoeba.org/sentences/spa/1369855.mp3;il est;es;1
1404527;¿Qué es este disparate?;Indicatif;Présent;ser;él;Qu’est ce que c’est que cette bêtise ?;https://audio.tatoeba.org/sentences/spa/1404527.mp3;il est;es;1
1404628;Él puede que no sea feliz.;Subjonctif;Présent;ser;él;Il n'est peut-être pas heureux.;https://audio.tatoeba.org/sentences/spa/1404628.mp3;qu'il soit;sea;1
1415392;Es el más alto de su clase.;Indicatif;Présent;ser;él;C'est le plus grand de sa classe.;https://audio.tatoeba.org/sentences/spa/1415392.mp3;il est;es;1
1425843;El río Shinano es el río más largo en Japón.;Indicatif;Présent;ser;él;La Shinano est la plus longue de toutes les rivières du Japon.;https://audio.tatoeba.org/sentences/spa/1425843.mp3;il est;es;1
1465194;La vida es como un viaje.;Indicatif;Présent;ser;él;La vie ressemble à un voyage.;https://audio.tatoeba.org/sentences/spa/1465194.mp3;il est;es;1
1471140;Él es muy valiente.;Indicatif;Présent;ser;él;Il est très courageux.;https://audio.tatoeba.org/sentences/spa/1471140.mp3;il est;es;1
1488993;Eso sería muy triste.;Conditionnel;Présent;ser;él;Ce serait très triste.;https://audio.tatoeba.org/sentences/spa/1488993.mp3;il serait;sería;1
1488994;Eso sería genial.;Conditionnel;Présent;ser;él;Ce serait génial.;https://audio.tatoeba.org/sentences/spa/1488994.mp3;il serait;sería;1
1491694;Es importante que sea puntual.;Subjonctif;Présent;ser;él;Il est important que vous soyez ponctuel.;https://audio.tatoeba.org/sentences/spa/1491694.mp3;qu'il soit;sea;1
1501344;Sea paciente.;Subjonctif;Présent;ser;él;Sois patient.;https://audio.tatoeba.org/sentences/spa/1501344.mp3;qu'il soit;sea;1
1513890;Sea razonable.;Subjonctif;Présent;ser;él;Soyez raisonnables !;https://audio.tatoeba.org/sentences/spa/1513890.mp3;qu'il soit;sea;1
1521631;No me avergüenzo de que mi padre sea pobre.;Subjonctif;Présent;ser;él;Je n'ai pas honte que mon père soit pauvre.;https://audio.tatoeba.org/sentences/spa/1521631.mp3;qu'il soit;sea;1
1527935;Ella no es tan guapa como su madre.;Indicatif;Présent;ser;él;Elle est moins belle que sa mère.;https://audio.tatoeba.org/sentences/spa/1527935.mp3;il est;es;1
1551461;Él es japonés.;Indicatif;Présent;ser;él;Il est japonais.;https://audio.tatoeba.org/sentences/spa/1551461.mp3;il est;es;1
1563517;Es exactamente lo que necesito.;Indicatif;Présent;ser;él;C'est exactement ce dont j'ai besoin.;https://audio.tatoeba.org/sentences/spa/1563517.mp3;il est;es;1
1570125;Sea como sea, no me gusta.;Subjonctif;Présent;ser;él;De toute façon, ça ne me plait pas.;https://audio.tatoeba.org/sentences/spa/1570125.mp3;qu'il soit;sea;1
1579867;Esto es aburrido.;Indicatif;Présent;ser;él;C'est ennuyeux.;https://audio.tatoeba.org/sentences/spa/1579867.mp3;il est;es;1
1581088;El amor es simplemente un temporal desequilibrio hormonal.;Indicatif;Présent;ser;él;L'amour n'est qu'un déséquilibre hormonal temporaire.;https://audio.tatoeba.org/sentences/spa/1581088.mp3;il est;es;1
1581324;Es todo un caballero.;Indicatif;Présent;ser;él;C'est un parfait gentleman.;https://audio.tatoeba.org/sentences/spa/1581324.mp3;il est;es;1
1586584;Sería mejor que te pusieras un impermeable.;Conditionnel;Présent;ser;él;Tu ferais mieux de mettre un imperméable.;https://audio.tatoeba.org/sentences/spa/1586584.mp3;il serait;sería;1
1595100;Esta chica es la flor de la escuela.;Indicatif;Présent;ser;él;Cette fille est la fleur de toute l'école.;https://audio.tatoeba.org/sentences/spa/1595100.mp3;il est;es;1
1600869;Esa montaña es famosa.;Indicatif;Présent;ser;él;C'est une montagne célèbre.;https://audio.tatoeba.org/sentences/spa/1600869.mp3;il est;es;1
1619710;Esta es la parte importante.;Indicatif;Présent;ser;él;C'est la partie importante.;https://audio.tatoeba.org/sentences/spa/1619710.mp3;il est;es;1
1619735;Esta es una buena sugerencia.;Indicatif;Présent;ser;él;C'est une bonne suggestion.;https://audio.tatoeba.org/sentences/spa/1619735.mp3;il est;es;1
1628803;Dudo que Tom sea inocente.;Subjonctif;Présent;ser;él;Je doute que Tom ne soit innocent.;https://audio.tatoeba.org/sentences/spa/1628803.mp3;qu'il soit;sea;1
1629053;Esa bicicleta de allí es la de mi hermano.;Indicatif;Présent;ser;él;Le vélo qui est là est à mon frère.;https://audio.tatoeba.org/sentences/spa/1629053.mp3;il est;es;1
1632032;La filosofía no es algo que se pueda aprender en seis meses.;Indicatif;Présent;ser;él;La philosophie n'est pas une chose qu'on puisse apprendre en six mois.;https://audio.tatoeba.org/sentences/spa/1632032.mp3;il est;es;1
1633554;Es un debate esotérico.;Indicatif;Présent;ser;él;C'est un débat ésotérique.;https://audio.tatoeba.org/sentences/spa/1633554.mp3;il est;es;1
1637512;Pienso que sería mejor que me quedara aquí.;Conditionnel;Présent;ser;él;Je pense que je ferais mieux de rester ici.;https://audio.tatoeba.org/sentences/spa/1637512.mp3;il serait;sería;1
1637537;¡Ya es hora de tomar una decisión!;Indicatif;Présent;ser;él;Il est grand temps que nous prenions une décision !;https://audio.tatoeba.org/sentences/spa/1637537.mp3;il est;es;1
1642721;Negar aquello sería mentir.;Conditionnel;Présent;ser;él;Nier cela serait mentir.;https://audio.tatoeba.org/sentences/spa/1642721.mp3;il serait;sería;1
1644382;Es un pequeño resfriado.;Indicatif;Présent;ser;él;Il fait assez froid.;https://audio.tatoeba.org/sentences/spa/1644382.mp3;il est;es;1
1651033;¿Esta vez es diferente?;Indicatif;Présent;ser;él;Cette fois est-elle différente ?;https://audio.tatoeba.org/sentences/spa/1651033.mp3;il est;es;1
1651082;Aquí es donde nací.;Indicatif;Présent;ser;él;C'est là que je suis né.;https://audio.tatoeba.org/sentences/spa/1651082.mp3;il est;es;1
1665489;El hombre es una caña pensante.;Indicatif;Présent;ser;él;L'être humain est un roseau pensant.;https://audio.tatoeba.org/sentences/spa/1665489.mp3;il est;es;1
1668967;Mary es la novia de Tom.;Indicatif;Présent;ser;él;Mary est la petite amie de Tom.;https://audio.tatoeba.org/sentences/spa/1668967.mp3;il est;es;1
1674243;Es imposible hacerlo.;Indicatif;Présent;ser;él;Il est impossible de le faire.;https://audio.tatoeba.org/sentences/spa/1674243.mp3;il est;es;1
1675496;Puede que sea tal y como dices.;Subjonctif;Présent;ser;él;Tu as peut-être raison.;https://audio.tatoeba.org/sentences/spa/1675496.mp3;qu'il soit;sea;1
1677899;Cualquier reloj valdrá en tanto que sea barato.;Subjonctif;Présent;ser;él;N'importe quelle montre fera l'affaire pourvu qu'elle ne soit pas chère.;https://audio.tatoeba.org/sentences/spa/1677899.mp3;qu'il soit;sea;1
1683621;¿Esto es legal?;Indicatif;Présent;ser;él;Est-ce légal ?;https://audio.tatoeba.org/sentences/spa/1683621.mp3;il est;es;1
1686403;Eso es exactamente lo que él quería.;Indicatif;Présent;ser;él;C'est exactement ce qu'il voulait.;https://audio.tatoeba.org/sentences/spa/1686403.mp3;il est;es;1
1686660;Esto no es ninguna broma.;Indicatif;Présent;ser;él;Ce n'est pas une blague.;https://audio.tatoeba.org/sentences/spa/1686660.mp3;il est;es;1
1686768;Pensó que sería interesante y divertido.;Conditionnel;Présent;ser;él;Il pensait que ça serait intéressant et amusant.;https://audio.tatoeba.org/sentences/spa/1686768.mp3;il serait;sería;1
1692930;Ella es muy sensible a las críticas.;Indicatif;Présent;ser;él;Elle est très sensible aux critiques.;https://audio.tatoeba.org/sentences/spa/1692930.mp3;il est;es;1
1693977;Pienso que sería bueno hablar una vez más con el jefe.;Conditionnel;Présent;ser;él;Je pense qu'il serait bon de s'entretenir avec le patron une fois de plus.;https://audio.tatoeba.org/sentences/spa/1693977.mp3;il serait;sería;1
1696324;Quizás sea cierto.;Subjonctif;Présent;ser;él;C'est peut-être exact.;https://audio.tatoeba.org/sentences/spa/1696324.mp3;qu'il soit;sea;1
1705519;La música es el idioma universal.;Indicatif;Présent;ser;él;La musique est une langue commune pour l'humanité.;https://audio.tatoeba.org/sentences/spa/1705519.mp3;il est;es;1
1706652;¿Te puedes imaginar cómo sería la vida sin televisión?;Conditionnel;Présent;ser;él;Peux-tu te figurer comment serait la vie sans télévision ?;https://audio.tatoeba.org/sentences/spa/1706652.mp3;il serait;sería;1
1710560;Hawái es un popular centro turístico.;Indicatif;Présent;ser;él;Hawaï est une destination touristique populaire.;https://audio.tatoeba.org/sentences/spa/1710560.mp3;il est;es;1
1711431;Su humor es muy ingenioso, típicamente francés.;Indicatif;Présent;ser;él;Son humour est très spirituel et typiquement français.;https://audio.tatoeba.org/sentences/spa/1711431.mp3;il est;es;1
1712095;La probabilidad de que Tom sea castigado es muy pequeña.;Subjonctif;Présent;ser;él;La probabilité pour que Tom soit puni est infime.;https://audio.tatoeba.org/sentences/spa/1712095.mp3;qu'il soit;sea;1
1712718;Eso es muy típico de él.;Indicatif;Présent;ser;él;C'est vraiment typique de lui.;https://audio.tatoeba.org/sentences/spa/1712718.mp3;il est;es;1
1715735;El heno es para los caballos.;Indicatif;Présent;ser;él;Le foin, c'est pour les chevaux.;https://audio.tatoeba.org/sentences/spa/1715735.mp3;il est;es;1
1728304;Es extremadamente peligroso.;Indicatif;Présent;ser;él;C'est extrêmement dangereux.;https://audio.tatoeba.org/sentences/spa/1728304.mp3;il est;es;1
1737571;Tal vez él no sea feliz.;Subjonctif;Présent;ser;él;Il n'est peut-être pas heureux.;https://audio.tatoeba.org/sentences/spa/1737571.mp3;qu'il soit;sea;1
1748314;Pensé que sería un buen concierto, pero no lo fue.;Conditionnel;Présent;ser;él;Je pensais que ça serait un bon concert, mais ce ne fut pas le cas.;https://audio.tatoeba.org/sentences/spa/1748314.mp3;il serait;sería;1
1778491;¡No sea tan impaciente!;Subjonctif;Présent;ser;él;Ne soyez pas si impatient !;https://audio.tatoeba.org/sentences/spa/1778491.mp3;qu'il soit;sea;1
1779846;Si algo parece demasiado bueno para ser cierto, probablemente lo sea.;Subjonctif;Présent;ser;él;Lorsque quelque chose semble trop beau pour être vrai, alors c'est probablement le cas.;https://audio.tatoeba.org/sentences/spa/1779846.mp3;qu'il soit;sea;1
1784885;Entonces, que así sea.;Subjonctif;Présent;ser;él;Qu'il en soit donc ainsi !;https://audio.tatoeba.org/sentences/spa/1784885.mp3;qu'il soit;sea;1
1809308;Todos queremos vivir tanto como sea posible.;Subjonctif;Présent;ser;él;Nous voulons tous vivre aussi longtemps que possible.;https://audio.tatoeba.org/sentences/spa/1809308.mp3;qu'il soit;sea;1
1810001;Es un verdadero problema.;Indicatif;Présent;ser;él;C'est un vrai problème.;https://audio.tatoeba.org/sentences/spa/1810001.mp3;il est;es;1
1827367;Ella es una joven muy inteligente.;Indicatif;Présent;ser;él;C'est une jeune femme très intelligente.;https://audio.tatoeba.org/sentences/spa/1827367.mp3;il est;es;1
1828498;¿Es té de jazmín?;Indicatif;Présent;ser;él;Est-ce du thé au jasmin ?;https://audio.tatoeba.org/sentences/spa/1828498.mp3;il est;es;1
1831903;Es un placer comer contigo.;Indicatif;Présent;ser;él;C'est un plaisir de manger avec toi.;https://audio.tatoeba.org/sentences/spa/1831903.mp3;il est;es;1
1833964;Eso sería difícil.;Conditionnel;Présent;ser;él;Ça doit être difficile.;https://audio.tatoeba.org/sentences/spa/1833964.mp3;il serait;sería;1
1835138;No creo que verle sea bueno para ti.;Subjonctif;Présent;ser;él;Je ne crois pas qu'il soit bon pour toi de le voir.;https://audio.tatoeba.org/sentences/spa/1835138.mp3;qu'il soit;sea;1
1837708;Sería mejor que canceláramos la excursión.;Conditionnel;Présent;ser;él;Nous ferions mieux d'annuler la randonnée.;https://audio.tatoeba.org/sentences/spa/1837708.mp3;il serait;sería;1
1869202;Lo siento, haré lo que sea para arreglarlo.;Subjonctif;Présent;ser;él;Je suis désolé. Je ferai n'importe quoi pour réparer cela.;https://audio.tatoeba.org/sentences/spa/1869202.mp3;qu'il soit;sea;1
1869479;No es insólito.;Indicatif;Présent;ser;él;Ça n'a rien d'extraordinaire.;https://audio.tatoeba.org/sentences/spa/1869479.mp3;il est;es;1
1873421;Puede que sea una boda.;Subjonctif;Présent;ser;él;Il se peut que ce soit un mariage.;https://audio.tatoeba.org/sentences/spa/1873421.mp3;qu'il soit;sea;1
1879636;No sea tan dura consigo misma.;Subjonctif;Présent;ser;él;Ne sois pas si dur avec toi-même.;https://audio.tatoeba.org/sentences/spa/1879636.mp3;qu'il soit;sea;1
1896126;Este no es el mío.;Indicatif;Présent;ser;él;C'est pas mon truc.;https://audio.tatoeba.org/sentences/spa/1896126.mp3;il est;es;1
1896167;Es un piso de alquiler.;Indicatif;Présent;ser;él;C'est une location.;https://audio.tatoeba.org/sentences/spa/1896167.mp3;il est;es;1
1904205;Es tu problema, no el mío.;Indicatif;Présent;ser;él;C'est ton problème, pas le mien.;https://audio.tatoeba.org/sentences/spa/1904205.mp3;il est;es;1
1922159;Allan es un poeta.;Indicatif;Présent;ser;él;Allan est un poète.;https://audio.tatoeba.org/sentences/spa/1922159.mp3;il est;es;1
1932214;Eso no es problema mío.;Indicatif;Présent;ser;él;Ce n'est pas mon affaire.;https://audio.tatoeba.org/sentences/spa/1932214.mp3;il est;es;1
1966666;Eso sería injusto.;Conditionnel;Présent;ser;él;Ça serait injuste.;https://audio.tatoeba.org/sentences/spa/1966666.mp3;il serait;sería;1
1983736;Sería divertido.;Conditionnel;Présent;ser;él;Ça serait drôle.;https://audio.tatoeba.org/sentences/spa/1983736.mp3;il serait;sería;1
1995836;«Ha estado enfermo.» «¿En serio? Espero que no sea nada grave.»;Subjonctif;Présent;ser;él;« Il a été malade. » « Ah vraiment ? Rien de grave, j'espère ! »;https://audio.tatoeba.org/sentences/spa/1995836.mp3;qu'il soit;sea;1
2017007;Así es la vida.;Indicatif;Présent;ser;él;C'est la vie !;https://audio.tatoeba.org/sentences/spa/2017007.mp3;il est;es;1
2024835;¿Ese libro de quién es?;Indicatif;Présent;ser;él;À qui est ce livre ?;https://audio.tatoeba.org/sentences/spa/2024835.mp3;il est;es;1
2026813;Quiero que la vida sea como antes.;Subjonctif;Présent;ser;él;Je veux que la vie soit comme avant.;https://audio.tatoeba.org/sentences/spa/2026813.mp3;qu'il soit;sea;1
2033124;Entonces, ¿cuál es el plan?;Indicatif;Présent;ser;él;C'est quoi le plan, alors ?;https://audio.tatoeba.org/sentences/spa/2033124.mp3;il est;es;1
2054990;Da lo mismo que el gato sea negro o blanco, siempre que cace ratones.;Subjonctif;Présent;ser;él;Ça ne fait aucune différence si le chat est noir ou blanc tant qu'il attrape des souris.;https://audio.tatoeba.org/sentences/spa/2054990.mp3;qu'il soit;sea;1
2074040;Esa mujer es muy guapa.;Indicatif;Présent;ser;él;Cette femme est très belle.;https://audio.tatoeba.org/sentences/spa/2074040.mp3;il est;es;1
2075040;Es demasiado viejo.;Indicatif;Présent;ser;él;Il est trop vieux.;https://audio.tatoeba.org/sentences/spa/2075040.mp3;il est;es;1
2081213;La razón por la que saqué una mala nota es que no estudié.;Indicatif;Présent;ser;él;La raison pour laquelle j'ai eu une mauvaise note, c'est parce que je n'ai pas révisé.;https://audio.tatoeba.org/sentences/spa/2081213.mp3;il est;es;1
2092231;No es secreto.;Indicatif;Présent;ser;él;Ce n'est pas un secret.;https://audio.tatoeba.org/sentences/spa/2092231.mp3;il est;es;1
2102134;Tom quiere que su padre sea enterrado al lado de su madre.;Subjonctif;Présent;ser;él;Tom veut que son père soit enterré à côté de sa mère.;https://audio.tatoeba.org/sentences/spa/2102134.mp3;qu'il soit;sea;1
2107091;Solo espero que no sea demasiado tarde.;Subjonctif;Présent;ser;él;J'espère juste qu'il n'est pas trop tard.;https://audio.tatoeba.org/sentences/spa/2107091.mp3;qu'il soit;sea;1
2110562;Sería mejor que no hicieras eso.;Conditionnel;Présent;ser;él;Tu ferais mieux de ne pas faire ça.;https://audio.tatoeba.org/sentences/spa/2110562.mp3;il serait;sería;1
2110584;Ese es muy grande.;Indicatif;Présent;ser;él;C'est très grand.;https://audio.tatoeba.org/sentences/spa/2110584.mp3;il est;es;1
2120831;Este coche es de mi padre.;Indicatif;Présent;ser;él;Cette voiture est celle de mon père.;https://audio.tatoeba.org/sentences/spa/2120831.mp3;il est;es;1
2121076;Mi sobrino es alérgico a los huevos.;Indicatif;Présent;ser;él;Mon neveu est allergique aux œufs.;https://audio.tatoeba.org/sentences/spa/2121076.mp3;il est;es;1
2129580;Pensé que sería una buena oportunidad para que mejoraras tu francés.;Conditionnel;Présent;ser;él;J'ai pensé que ce serait une occasion pour vous d'améliorer votre français.;https://audio.tatoeba.org/sentences/spa/2129580.mp3;il serait;sería;1
2138582;Hazlo tan pronto como sea posible.;Subjonctif;Présent;ser;él;Fais-le dès que possible.;https://audio.tatoeba.org/sentences/spa/2138582.mp3;qu'il soit;sea;1
2144543;Tom todavía es demasiado joven para entenderlo.;Indicatif;Présent;ser;él;Tom est encore trop jeune pour comprendre cela.;https://audio.tatoeba.org/sentences/spa/2144543.mp3;il est;es;1
2148024;¿Esta es tu cerveza?;Indicatif;Présent;ser;él;Est-ce votre bière ?;https://audio.tatoeba.org/sentences/spa/2148024.mp3;il est;es;1
2183921;¿Qué hora es allí ahora?;Indicatif;Présent;ser;él;Quelle heure est-il là-bas, maintenant ?;https://audio.tatoeba.org/sentences/spa/2183921.mp3;il est;es;1
2191848;¿Crees que es un buen conductor?;Indicatif;Présent;ser;él;Penses-tu qu'il soit un bon conducteur ?;https://audio.tatoeba.org/sentences/spa/2191848.mp3;il est;es;1
2193535;¡Sea feliz!;Subjonctif;Présent;ser;él;Sois heureux !;https://audio.tatoeba.org/sentences/spa/2193535.mp3;qu'il soit;sea;1
2199635;No piensa en nada que no sea ganar dinero.;Subjonctif;Présent;ser;él;Elle ne pense à rien d’autre qu’à gagner de l’argent.;https://audio.tatoeba.org/sentences/spa/2199635.mp3;qu'il soit;sea;1
2222579;Es un sueño hecho realidad.;Indicatif;Présent;ser;él;C'est un rêve devenu réalité.;https://audio.tatoeba.org/sentences/spa/2222579.mp3;il est;es;1
2230048;Sería mejor que te quedaras hoy en la cama.;Conditionnel;Présent;ser;él;Il vaudrait mieux que tu restes au lit aujourd'hui.;https://audio.tatoeba.org/sentences/spa/2230048.mp3;il serait;sería;1
2242244;No aguanto más que sea así de vaga.;Subjonctif;Présent;ser;él;Je ne supporte plus qu'elle soit si paresseuse.;https://audio.tatoeba.org/sentences/spa/2242244.mp3;qu'il soit;sea;1
2246781;Una vez eliminado lo imposible, lo que queda, sin importar lo improbable que sea, debe de ser la verdad.;Subjonctif;Présent;ser;él;Lorsque l'on a éliminé l'impossible, tout ce qui reste, quoiqu'improbable, doit être la vérité.;https://audio.tatoeba.org/sentences/spa/2246781.mp3;qu'il soit;sea;1
2295361;Ese es mi paraguas.;Indicatif;Présent;ser;él;C’est mon parapluie.;https://audio.tatoeba.org/sentences/spa/2295361.mp3;il est;es;1
2304496;No me puedo creer que ya sea Navidad.;Subjonctif;Présent;ser;él;Je n'arrive pas à croire que ce soit déjà Noël.;https://audio.tatoeba.org/sentences/spa/2304496.mp3;qu'il soit;sea;1
2310767;Tu coche es rápido, pero el mío es más rápido.;Indicatif;Présent;ser;él;Ta voiture va vite, mais la mienne va encore plus vite.;https://audio.tatoeba.org/sentences/spa/2310767.mp3;il est;es;1
2353306;Es viejo.;Indicatif;Présent;ser;él;Il est vieux.;https://audio.tatoeba.org/sentences/spa/2353306.mp3;il est;es;1
2353307;Es vieja.;Indicatif;Présent;ser;él;Il est vieux.;https://audio.tatoeba.org/sentences/spa/2353307.mp3;il est;es;1
2381365;No creo que sea peligroso.;Subjonctif;Présent;ser;él;Je ne pense pas que ce soit dangereux.;https://audio.tatoeba.org/sentences/spa/2381365.mp3;qu'il soit;sea;1
2402705;¿Por qué su boca es tan grande?;Indicatif;Présent;ser;él;Pourquoi ta bouche est-elle si grande ?;https://audio.tatoeba.org/sentences/spa/2402705.mp3;il est;es;1
2409202;Creo que sabes que eso no es cierto.;Indicatif;Présent;ser;él;Je pense que tu sais que ce n'est pas vrai.;https://audio.tatoeba.org/sentences/spa/2409202.mp3;il est;es;1
2414096;Es demasiado temprano.;Indicatif;Présent;ser;él;C'est trop tôt.;https://audio.tatoeba.org/sentences/spa/2414096.mp3;il est;es;1
2416402;Quizá no sea joven.;Subjonctif;Présent;ser;él;Peut-être n'est-il pas jeune.;https://audio.tatoeba.org/sentences/spa/2416402.mp3;qu'il soit;sea;1
2441900;La película es aburrida.;Indicatif;Présent;ser;él;Le film est ennuyeux.;https://audio.tatoeba.org/sentences/spa/2441900.mp3;il est;es;1
2442010;Espero que no sea cierto.;Subjonctif;Présent;ser;él;J'espère que ce n'est pas vrai.;https://audio.tatoeba.org/sentences/spa/2442010.mp3;qu'il soit;sea;1
2454497;Mi idioma nativo es el francés.;Indicatif;Présent;ser;él;Ma langue maternelle est le français.;https://audio.tatoeba.org/sentences/spa/2454497.mp3;il est;es;1
2566019;Eso es arena.;Indicatif;Présent;ser;él;C'est du sable.;https://audio.tatoeba.org/sentences/spa/2566019.mp3;il est;es;1
2569950;El Sol es una estrella.;Indicatif;Présent;ser;él;Le Soleil est une étoile.;https://audio.tatoeba.org/sentences/spa/2569950.mp3;il est;es;1
2598739;Este diccionario es absolutamente inútil.;Indicatif;Présent;ser;él;Ce dictionnaire est totalement inutile.;https://audio.tatoeba.org/sentences/spa/2598739.mp3;il est;es;1
2620441;El fútbol es un deporte.;Indicatif;Présent;ser;él;Le football est un sport.;https://audio.tatoeba.org/sentences/spa/2620441.mp3;il est;es;1
2637787;¿Es realmente tan difícil hablar francés?;Indicatif;Présent;ser;él;Est-ce vraiment si difficile de parler français ?;https://audio.tatoeba.org/sentences/spa/2637787.mp3;il est;es;1
2667246;¿Es esta la razón por la que no quisiste venir conmigo?;Indicatif;Présent;ser;él;Est-ce que c'est pour ça que tu n'as pas voulu venir avec moi ?;https://audio.tatoeba.org/sentences/spa/2667246.mp3;il est;es;1
2689074;Es la casa de Tom.;Indicatif;Présent;ser;él;C'est la maison de Tom.;https://audio.tatoeba.org/sentences/spa/2689074.mp3;il est;es;1
2704245;Él es inteligente, educado y bastante guapo.;Indicatif;Présent;ser;él;Il est intelligent, poli et plutôt joli.;https://audio.tatoeba.org/sentences/spa/2704245.mp3;il est;es;1
2718388;No estoy seguro de que sea la decisión correcta.;Subjonctif;Présent;ser;él;Je ne suis pas sûr que ce soit la bonne décision.;https://audio.tatoeba.org/sentences/spa/2718388.mp3;qu'il soit;sea;1
2750054;Usted es un maleducado.;Indicatif;Présent;ser;él;Vous êtes grossier.;https://audio.tatoeba.org/sentences/spa/2750054.mp3;il est;es;1
2762313;Espero que no sea imposible.;Subjonctif;Présent;ser;él;J'espère que ce n'est pas impossible.;https://audio.tatoeba.org/sentences/spa/2762313.mp3;qu'il soit;sea;1
2762320;Espero que sea posible.;Subjonctif;Présent;ser;él;J'espère que c'est possible.;https://audio.tatoeba.org/sentences/spa/2762320.mp3;qu'il soit;sea;1
2850358;Tom es uno de mis amigos más íntimos.;Indicatif;Présent;ser;él;Tom est un de mes amis les plus proches.;https://audio.tatoeba.org/sentences/spa/2850358.mp3;il est;es;1
2857736;No creo que sea tan fácil.;Subjonctif;Présent;ser;él;Je ne pense pas que ce sera aussi simple.;https://audio.tatoeba.org/sentences/spa/2857736.mp3;qu'il soit;sea;1
2885282;Una forma de reducir el número de errores en el Corpus de Tatoeba sería fomentar que la gente tradujera únicamente a su lengua materna.;Conditionnel;Présent;ser;él;Un moyen de diminuer le nombre d’erreurs dans le corpus de Tatoeba serait d’encourager les gens à traduire uniquement vers leur langue maternelle.;https://audio.tatoeba.org/sentences/spa/2885282.mp3;il serait;sería;1
2897666;Puede que sea viejo, pero no estoy loco.;Subjonctif;Présent;ser;él;Je suis peut-être vieux, mais pas fou.;https://audio.tatoeba.org/sentences/spa/2897666.mp3;qu'il soit;sea;1
3032854;Eso sería perfecto.;Conditionnel;Présent;ser;él;Ça serait parfait.;https://audio.tatoeba.org/sentences/spa/3032854.mp3;il serait;sería;1
3141954;Lamentablemente es verdad.;Indicatif;Présent;ser;él;C'est malheureusement vrai.;https://audio.tatoeba.org/sentences/spa/3141954.mp3;il est;es;1
3173907;Sería un desastre.;Conditionnel;Présent;ser;él;Ce serait un désastre.;https://audio.tatoeba.org/sentences/spa/3173907.mp3;il serait;sería;1
3227994;Agradecería que me respondiera tan pronto como le sea posible.;Subjonctif;Présent;ser;él;J'apprécierais une réponse aussitôt que possible.;https://audio.tatoeba.org/sentences/spa/3227994.mp3;qu'il soit;sea;1
3244843;Tú puedes ir a donde sea.;Subjonctif;Présent;ser;él;Tu peux aller n'importe où.;https://audio.tatoeba.org/sentences/spa/3244843.mp3;qu'il soit;sea;1
3297009;Pienso que sea posible.;Subjonctif;Présent;ser;él;Je pense que c'est possible.;https://audio.tatoeba.org/sentences/spa/3297009.mp3;qu'il soit;sea;1
3407605;El dinero no es un problema.;Indicatif;Présent;ser;él;L'argent n'est pas un problème.;https://audio.tatoeba.org/sentences/spa/3407605.mp3;il est;es;1
3507634;Haz lo que sea necesario.;Subjonctif;Présent;ser;él;Faites ce qui est nécessaire !;https://audio.tatoeba.org/sentences/spa/3507634.mp3;qu'il soit;sea;1
3541755;¿Acaso es una trampa?;Indicatif;Présent;ser;él;Est-ce que c'est un piège ?;https://audio.tatoeba.org/sentences/spa/3541755.mp3;il est;es;1
3610782;¿Es eso bueno o malo?;Indicatif;Présent;ser;él;Est-ce que c'est une bonne chose ou une mauvaise chose ?;https://audio.tatoeba.org/sentences/spa/3610782.mp3;il est;es;1
3617899;¿Eso es todo lo que querías decir?;Indicatif;Présent;ser;él;Est-ce là tout ce que tu voulais dire ?;https://audio.tatoeba.org/sentences/spa/3617899.mp3;il est;es;1
3678866;Tom quiere que Mary sea feliz.;Subjonctif;Présent;ser;él;Tom veut que Mary soit heureuse.;https://audio.tatoeba.org/sentences/spa/3678866.mp3;qu'il soit;sea;1
3763404;Tom es un adolescente.;Indicatif;Présent;ser;él;Tom est un adolescent.;https://audio.tatoeba.org/sentences/spa/3763404.mp3;il est;es;1
3777125;Eso es todo lo que quiero.;Indicatif;Présent;ser;él;C'est tout ce que je veux.;https://audio.tatoeba.org/sentences/spa/3777125.mp3;il est;es;1
3777149;Es pasada medianoche.;Indicatif;Présent;ser;él;Il est minuit passé.;https://audio.tatoeba.org/sentences/spa/3777149.mp3;il est;es;1
3778403;Sea sincera conmigo.;Subjonctif;Présent;ser;él;Sois honnête avec moi.;https://audio.tatoeba.org/sentences/spa/3778403.mp3;qu'il soit;sea;1
